"","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj"
"XPO6",0.349724677247705,-0.143480677851196,0.121,0.151,1
"LMBR1L",0.349824628335042,0.490705340772585,0.171,0.153,1
"UEVLD",0.349930766247812,-0.245895028207723,0.035,0.051,1
"PRPSAP1",0.350421989815521,0.415584686680051,0.171,0.149,1
"LRRC45",0.350627291072251,-0.998096557689678,0.035,0.05,1
"YIF1A",0.350786948954011,-0.213528676605436,0.196,0.228,1
"HMGB3",0.350863539713976,-0.394726333962887,0.035,0.051,1
"IQCE",0.350966538151537,-0.293086074971749,0.025,0.039,1
"SFR1",0.351298142204845,-0.231637086174983,0.055,0.075,1
"CAPN1",0.35172133754021,0.424401423482043,0.276,0.266,1
"LAMTOR3",0.351777778366729,-0.325799398274707,0.141,0.167,1
"PANX1",0.351943241941506,0.234244831618577,0.05,0.036,1
"STAG1",0.352129983898393,0.437684540742459,0.196,0.176,1
"RELT",0.35215457058755,-0.344571100986893,0.226,0.259,1
"MYPOP",0.352197704238966,0.391471807112992,0.06,0.045,1
"FAAH",0.352199637867565,-1.02029976896043,0.015,0.026,1
"TTLL5",0.352827114299242,0.391078019903421,0.06,0.045,1
"ECI1",0.353216377337567,-0.512697838801999,0.045,0.062,1
"SUSD6",0.353244567357274,-0.118279359499895,0.101,0.128,1
"USP30-AS1",0.353358632700366,-0.379347130448949,0.035,0.051,1
"EPSTI1",0.353562485306653,-0.241513178325514,0.126,0.153,1
"SDAD1",0.353965928012021,0.342182296880321,0.271,0.256,1
"EMSY",0.354243455678293,-0.424817770411239,0.075,0.096,1
"ENO2",0.354426426209758,0.192840971783783,0.065,0.049,1
"MED14OS",0.354528282965594,0.820264813775432,0.035,0.024,1
"RFWD2",0.354569941411537,-0.183769855750034,0.171,0.202,1
"NTMT1",0.354570690496836,-0.149751799333959,0.121,0.149,1
"CCDC92",0.354923055428305,-0.573731855112454,0.045,0.062,1
"PRDX6",0.354927024446361,-0.113674660094874,0.402,0.439,1
"GIT2",0.355332403968101,0.250639349324538,0.337,0.318,1
"PPTC7",0.355353872530534,-0.277969733973678,0.095,0.119,1
"DNAJB11",0.355388310853567,-0.249528717659086,0.181,0.213,1
"LDLRAD4",0.355411365734706,0.673274339950415,0.09,0.073,1
"RP4-539M6.22",0.355776670141011,-0.399154710427478,0.04,0.056,1
"FAAP20",0.355839250748505,0.128662194012248,0.422,0.412,1
"TIPARP",0.355918834547319,-0.216502115629694,0.151,0.18,1
"TXNIP",0.35611994576574,0.158822382021625,0.935,0.953,1
"DNAJC11",0.356566186267614,0.657315501048837,0.09,0.074,1
"MYBBP1A",0.356968496615023,-0.170444875543963,0.07,0.092,1
"DHX38",0.357137196349726,-0.177931134202628,0.095,0.121,1
"SDR42E2",0.357228722019994,-0.148122614896351,0.045,0.063,1
"LANCL1",0.357248524216025,0.321954037369564,0.08,0.063,1
"LRIG1",0.357453605472374,-0.842392557046437,0.015,0.026,1
"ST7L",0.357500329464233,0.419508851925015,0.106,0.087,1
"PARP10",0.357521132608411,-0.18540623232891,0.181,0.212,1
"ZNF681",0.357735345137041,0.556618927262922,0.04,0.028,1
"CBR3",0.358087435176934,1.33937490485132,0.025,0.016,1
"RFC5",0.358278806952189,0.770694520476312,0.055,0.041,1
"WDR20",0.3583523577518,0.432296320822226,0.085,0.068,1
"TUBA1C",0.358414860374678,-0.164972429187584,0.196,0.237,1
"TAB3",0.358488315242056,-0.363565039217298,0.03,0.045,1
"ELAVL1",0.35855729528049,0.213805163443019,0.291,0.273,1
"RP11-61J19.5",0.358994895414103,0.871600197772245,0.045,0.033,1
"ZRANB3",0.35910347316741,0.999082699965595,0.02,0.012,1
"TCF19",0.359322199124365,0.568902304245869,0.04,0.028,1
"RNFT1",0.359694649105575,0.440167321463441,0.171,0.153,1
"SDR39U1",0.359907056040257,0.348281132800523,0.241,0.221,1
"HECTD3",0.359908003971785,-0.301365615662604,0.075,0.097,1
"RNF19A",0.360064316131365,0.259187818127775,0.176,0.154,1
"LACTB2",0.360192483355106,-0.349500391641152,0.085,0.108,1
"CDC27",0.360240126553056,-0.170433532647793,0.101,0.126,1
"AMY2B",0.360286077424243,1.05189627138526,0.02,0.012,1
"OTUB1",0.360448665621559,-0.110029219214583,0.417,0.479,1
"ZNF382",0.360541088191963,-0.69820717650556,0.015,0.026,1
"TMCO3",0.360693170814152,-0.422547880572257,0.085,0.107,1
"WBP1",0.360747749342865,-0.344238492793097,0.181,0.211,1
"C17orf100",0.360878295268135,1.02407606697056,0.02,0.012,1
"ASF1B",0.360913468901652,-0.939704056575285,0.02,0.032,1
"DBT",0.361426290957904,-0.688515491313774,0.015,0.026,1
"TTLL11",0.361426290957904,-0.686401156942589,0.015,0.026,1
"SNTA1",0.36147112342486,0.949395380940937,0.02,0.012,1
"PRPF4B",0.361637995948907,0.339275337919846,0.296,0.278,1
"C19orf48",0.361747431443823,0.516567724445582,0.085,0.069,1
"ATL3",0.3619193433607,-0.20966062204215,0.116,0.142,1
"ACTR3C",0.362109817670376,0.443826462954147,0.04,0.028,1
"SOX4",0.362478864672975,-0.499282243833528,0.166,0.197,1
"SMAP2",0.362563126537602,0.16205982807776,0.467,0.451,1
"C5orf34",0.362748184508044,0.90261654627662,0.025,0.016,1
"INO80E",0.3627727245296,0.454008416562821,0.317,0.302,1
"PDCD2L",0.3629942953513,-0.568326778203615,0.035,0.05,1
"MRPS25",0.363149863493321,0.424632581175594,0.191,0.171,1
"FOXP4",0.363389265525879,0.819999331398035,0.03,0.02,1
"SDHAF3",0.364344758855254,-0.392395089142878,0.106,0.129,1
"RP11-367N14.2",0.364444414459763,0.976387353312408,0.02,0.012,1
"NFYB",0.364450246715257,0.247531612872801,0.095,0.077,1
"MYL5",0.364794890153637,0.616389871081842,0.05,0.037,1
"PYROXD1",0.364842850779978,-0.220467088067209,0.106,0.131,1
"SGMS1",0.365166356422505,0.491577157027301,0.116,0.096,1
"FAM20B",0.365242575840094,-0.536998578095332,0.035,0.05,1
"CEP126",0.365649987531671,0.471504759816313,0.035,0.024,1
"TIMM9",0.365785908910463,0.357462571308342,0.206,0.188,1
"TNFRSF12A",0.365872717210671,-0.129474199883403,0.015,0.026,1
"U2AF1",0.365884633105588,0.266563320638189,0.236,0.213,1
"NOL8",0.365925555287003,0.56409789081878,0.171,0.15,1
"PUF60",0.366269742960737,-0.217330440588034,0.367,0.401,1
"CTD-2341M24.1",0.366282900531034,-0.645180043974016,0.025,0.038,1
"CPED1",0.366319229665247,-0.356366124488453,0.015,0.026,1
"NME6",0.366501636830089,0.279684338221032,0.131,0.109,1
"FLJ20021",0.366680115266612,0.690747449832871,0.03,0.02,1
"ATR",0.366762790739643,0.569402559451548,0.131,0.114,1
"TCTA",0.366972858188496,-0.151067089400521,0.151,0.185,1
"MR1",0.367005915282743,-0.37181003137597,0.07,0.09,1
"ZNF202",0.367151735868565,0.766133596915076,0.03,0.02,1
"ECHDC3",0.367151748947328,0.645963677822493,0.03,0.02,1
"ZNF480",0.367194173880734,0.428372364849609,0.116,0.097,1
"ZKSCAN5",0.367322657058969,-0.681282385375425,0.02,0.032,1
"LINC00910",0.367813482449922,0.435331922175997,0.035,0.024,1
"CDKAL1",0.367843065351108,0.572394817279604,0.085,0.069,1
"CHAC2",0.368096149842261,0.557815665482851,0.03,0.02,1
"NUDT19",0.368128752991917,-0.738514687380555,0.02,0.032,1
"ZNF761",0.368247136166561,0.486754080413196,0.035,0.024,1
"PIM3",0.368321007257775,0.370856007467953,0.236,0.216,1
"ARHGAP31",0.368471582807035,-0.363167449024067,0.045,0.062,1
"ADNP",0.36864461450046,-0.586242400862813,0.05,0.067,1
"AMDHD2",0.368765352014633,0.330537186845348,0.111,0.092,1
"CDKN2AIPNL",0.368768345925445,-0.168580295621962,0.095,0.119,1
"ADAL",0.36887140274123,-0.634981071508839,0.025,0.038,1
"GTPBP2",0.369074649748589,-0.645431866919188,0.03,0.044,1
"CA13",0.369233368661488,0.393553794464762,0.02,0.012,1
"FAM213A",0.369547090213987,0.807084466776653,0.025,0.016,1
"NR3C2",0.370157238451548,0.889639760945685,0.045,0.033,1
"FMO5",0.370463761055181,0.555665925943882,0.03,0.02,1
"CBLB",0.370513736664492,-0.259012871676842,0.201,0.232,1
"GATAD2B",0.370670710493487,-0.109064315588806,0.136,0.166,1
"RNPC3",0.370949726822801,-0.179028661798277,0.136,0.165,1
"SLC38A6",0.371032914034705,0.104715655870741,0.03,0.045,1
"ANKRD49",0.371208098691153,0.483001259641852,0.116,0.097,1
"CUL4A",0.371248481379732,-0.223578280660076,0.176,0.206,1
"PSMB8-AS1",0.371550892513751,0.241756726994823,0.382,0.375,1
"LEMD2",0.371634957690623,0.27961548526441,0.171,0.15,1
"SRP19",0.37164255999643,0.422888983893645,0.136,0.116,1
"CLSPN",0.37165489574938,-1.61582897991455,0.01,0.019,1
"CREB3L4",0.371727813457472,0.331929511531613,0.035,0.024,1
"TDRKH",0.372175788735164,-0.462803984780893,0.02,0.032,1
"SLC25A30",0.372183009958543,0.799518497305598,0.025,0.016,1
"LINC01011",0.372183009958543,-1.20665142933589,0.01,0.019,1
"PPP2R3C",0.372297571856151,-0.149688148702316,0.181,0.215,1
"BTRC",0.3726908254776,-0.437739024341034,0.035,0.05,1
"BNIP1",0.37315528829053,-0.499435193769057,0.05,0.067,1
"VKORC1L1",0.373240633041915,0.5904624098897,0.025,0.016,1
"CLDND2",0.373317346701613,0.482184330499085,0.03,0.02,1
"TTC33",0.373319091186364,0.49205028225935,0.05,0.037,1
"RP11-505K9.1",0.373455647103906,0.139898908549204,0.02,0.012,1
"LINC00309",0.373961872557636,0.261644720679389,0.015,0.026,1
"CRTC1",0.374038806198498,-0.397938543009399,0.045,0.062,1
"KANK1",0.374300114972953,0.43199227890317,0.025,0.016,1
"ZNF69",0.374300114972953,-1.15360549694926,0.01,0.019,1
"CCNG1",0.374302834415475,0.254945274380241,0.291,0.268,1
"SLC25A51",0.374604658098009,-0.924535777029668,0.055,0.071,1
"MPRIP",0.374848214793852,0.380073505658906,0.166,0.144,1
"RP11-14N7.2",0.375361454890813,0.57746524765224,0.025,0.016,1
"AASDHPPT",0.375880010762163,-0.141140273154335,0.171,0.205,1
"MAML3",0.375991841356331,0.122974781983724,0.035,0.051,1
"VPS13C",0.376033481231374,0.14832774869805,0.397,0.374,1
"NOXA1",0.376458652646056,0.102303203735455,0.04,0.057,1
"WASL",0.376532600696947,-0.179628033396849,0.06,0.08,1
"STK3",0.376659236843708,-0.217634945753272,0.02,0.032,1
"ACCS",0.37669669296041,1.05017594747566,0.04,0.029,1
"HPS1",0.376744002361692,0.420833504989682,0.357,0.362,1
"ALDH6A1",0.376875587822747,-0.993883383238027,0.035,0.049,1
"CLNS1A",0.377452223286997,0.3942395795678,0.392,0.392,1
"BMPR1A",0.377623161060691,0.46559279330195,0.03,0.02,1
"STK26",0.378130632404361,0.209871917150827,0.206,0.186,1
"SPATA5",0.378348019907589,0.404378775478655,0.05,0.037,1
"RNF144A",0.378555890219502,-0.490715378888914,0.05,0.067,1
"CAPS",0.378584148799893,0.365266517448687,0.03,0.02,1
"NARFL",0.378595467071656,0.463512580593018,0.085,0.069,1
"CTR9",0.378624036050274,0.207515769028391,0.236,0.213,1
"TMEM254",0.378724464348187,-0.239336946702742,0.05,0.068,1
"MANF",0.378753501406388,-0.156120973506758,0.161,0.193,1
"TMEM135",0.379052275372481,0.396197526141056,0.065,0.05,1
"SCLY",0.379086702560245,0.600960732919643,0.06,0.046,1
"SCAF1",0.379102377001894,0.394113803230183,0.121,0.102,1
"SNRNP70",0.379302316595139,0.256396060685041,0.392,0.391,1
"TMEM138",0.379556345828694,-0.233411753990201,0.126,0.152,1
"CTDP1",0.379618030996168,-0.195387100035342,0.111,0.134,1
"NRDE2",0.379698959828128,-0.423098189599336,0.05,0.067,1
"EXOSC6",0.379925072391869,0.309913397890297,0.09,0.073,1
"ZSCAN5A",0.3800933384882,-0.297535245450013,0.025,0.038,1
"BPNT1",0.380137018636626,0.526018466432674,0.07,0.055,1
"B4GAT1",0.380160453223035,-0.720755906880458,0.01,0.019,1
"ITPR2",0.380428323529821,-0.174794552456055,0.101,0.125,1
"SMG1",0.380511724486341,-0.14778360542113,0.296,0.339,1
"CASD1",0.380562339204745,-0.470856843448838,0.03,0.044,1
"TRMT44",0.380837296852759,0.600484160124285,0.055,0.042,1
"KRBA1",0.381231995966095,-0.596741365610415,0.01,0.019,1
"TRIM66",0.381231995966095,-0.568466603863275,0.01,0.019,1
"MAX",0.381474572691321,-0.211021251418097,0.387,0.434,1
"CWF19L2",0.381713780034893,0.191945755214097,0.111,0.091,1
"MAP3K10",0.381768461899006,-0.619870959190304,0.01,0.019,1
"C7orf55",0.381778798812222,0.138620845363971,0.211,0.188,1
"TAF1",0.382015814279138,-0.209561891797805,0.09,0.113,1
"ZNF146",0.382169210533857,0.424846461315461,0.176,0.159,1
"TMC4",0.38230539071033,-0.565090797783544,0.01,0.019,1
"ESPN",0.382604601773059,-1.62005091146585,0.005,0.012,1
"PPT2",0.382604601773059,-1.83223238025483,0.005,0.012,1
"TRAV10",0.382604601773059,-2.45482773809002,0.005,0.012,1
"KIF19",0.382604601773059,-2.13000745453632,0.005,0.012,1
"LZTS2",0.382691564910819,0.401518934268421,0.05,0.037,1
"SAP30L",0.382826465089754,-0.259834411545463,0.02,0.032,1
"DGKA",0.382871881537776,-0.190067769932144,0.246,0.282,1
"WDR12",0.38314088274843,-0.439718191881417,0.05,0.067,1
"HIST1H3C",0.383285735421508,-1.48875824882123,0.005,0.012,1
"MADCAM1",0.383285735421508,-1.52631958979386,0.005,0.012,1
"PDE9A",0.383285735421508,-1.25504636851226,0.005,0.012,1
"FIZ1",0.383380636474665,-0.578977869673587,0.01,0.019,1
"SCAMP4",0.383438984941211,0.485291373501782,0.156,0.14,1
"APOBEC3F",0.383852063159471,0.634819588412868,0.08,0.065,1
"ENO3",0.38391895317838,-0.108915022223731,0.01,0.019,1
"CLUH",0.384096999405378,-0.682314881836107,0.04,0.055,1
"C16orf54",0.384175573497477,-0.274246567979911,0.196,0.224,1
"IRF5",0.384301470466303,-0.132699248932517,0.151,0.185,1
"ZNF250",0.38433440555777,0.453628259992236,0.06,0.046,1
"NUP107",0.384381252568245,0.298518598864181,0.181,0.16,1
"ABHD13",0.384538879868932,0.581202060847468,0.126,0.109,1
"TMEM79",0.384601995742245,0.656130162574044,0.045,0.033,1
"TRAV20",0.384650228980683,-2.10886844305064,0.005,0.012,1
"TRAV23DV6",0.384650228980683,-1.86658119252437,0.005,0.012,1
"COG5",0.384803141464675,0.221864109831926,0.156,0.133,1
"INTS12",0.385254570644477,0.343045706790332,0.106,0.087,1
"SUN1",0.385321799231103,0.599984474932441,0.101,0.084,1
"CTIF",0.385333588376133,-1.01825280832146,0.005,0.012,1
"RNF20",0.385403996765303,-0.176421071443979,0.09,0.113,1
"TMEM185A",0.385866527501067,-0.28345747690675,0.035,0.05,1
"AAMDC",0.385866527501067,-0.351033438948249,0.035,0.05,1
"SDE2",0.385897703809569,-0.41121537327705,0.065,0.084,1
"CAMSAP2",0.386017689167647,-0.904360155273487,0.005,0.012,1
"RP11-65I12.1",0.386017689167647,-0.74483507887973,0.005,0.012,1
"RP11-216B9.6",0.386017689167647,-0.837699241444506,0.005,0.012,1
"ATP8A1",0.386449223623949,0.298964533971925,0.156,0.135,1
"FAM188A",0.386689016747707,0.577188031902372,0.065,0.051,1
"C1orf52",0.386939612279003,-0.172515322020652,0.151,0.181,1
"IDNK",0.387011535351921,-0.211409310582209,0.05,0.068,1
"RP11-124N14.3",0.387158558890843,-0.334372219755069,0.01,0.019,1
"H2AFX",0.387168282561485,0.172259393709182,0.392,0.367,1
"CASP7",0.387196995512719,0.3286857691811,0.095,0.078,1
"CENPW",0.387219525404663,-0.757721592666105,0.035,0.049,1
"FAM114A1",0.387388113879745,-0.882301648824713,0.005,0.012,1
"SPON1",0.387388113879745,-0.737052097601286,0.005,0.012,1
"PPP5D1",0.387388113879745,-0.718698228485154,0.005,0.012,1
"C2orf69",0.387412842865835,0.189808435726726,0.075,0.059,1
"PTRH2",0.387436775487396,-0.585596119821592,0.07,0.088,1
"BCAS3",0.387502372829193,-0.106085812154526,0.06,0.08,1
"TCTN3",0.388025600408945,-0.158374851181192,0.095,0.119,1
"GRPEL2",0.388072167157201,0.349063913304738,0.025,0.038,1
"SRGAP3",0.388074437264265,-0.591250507188099,0.005,0.012,1
"HIST1H2BL",0.388074437264265,-0.563508737255161,0.005,0.012,1
"C2",0.388074437264265,-0.28624455776264,0.005,0.012,1
"HIST1H3H",0.388217665443605,-0.817860566175834,0.03,0.043,1
"FUT11",0.388334841413301,-0.710968371026742,0.075,0.092,1
"USP36",0.388370754914887,-0.266422722758616,0.146,0.172,1
"RP11-327F22.2",0.388380760707936,1.90335074280926,0.01,0.005,1
"RP1-224A6.3",0.388380808049747,2.23849618644254,0.01,0.005,1
"LINC01144",0.388380808049747,2.08029038894231,0.01,0.005,1
"DMRTC1",0.388380808049747,2.18022804110124,0.01,0.005,1
"RP11-582J16.5",0.388380808049747,2.04336252091902,0.01,0.005,1
"RP11-293M10.6",0.388380808049747,1.82177759521329,0.01,0.005,1
"MZF1-AS1",0.388436363642364,0.263633650192788,0.09,0.074,1
"LTA",0.388498955313486,-0.313260281456807,0.065,0.084,1
"MKLN1",0.388560174133219,0.271952311841234,0.186,0.164,1
"AGAP5",0.38876150097272,-0.507224966173252,0.005,0.012,1
"H6PD",0.38885889088723,-0.257846716482289,0.06,0.079,1
"CAPN7",0.388960654804664,0.276544693920491,0.186,0.165,1
"RP11-5C23.1",0.389315403225178,1.80721658719342,0.01,0.005,1
"MANSC1",0.389315403225178,2.14811707182943,0.01,0.005,1
"MCM3",0.389371626231393,0.547366357909707,0.126,0.109,1
"MBOAT2",0.389449304730568,-0.227486867941406,0.005,0.012,1
"CCDC180",0.389449304730568,-0.602506071302424,0.005,0.012,1
"USP16",0.38970685297998,-0.192688400191655,0.261,0.299,1
"ZFYVE19",0.389894602879777,0.112884493579402,0.05,0.068,1
"CTB-119C2.1",0.390137848260665,-0.378288696544723,0.005,0.012,1
"EXPH5",0.390137848260665,-0.283909351560824,0.005,0.012,1
"RP11-175O19.4",0.390137848260665,0.399939997229464,0.005,0.012,1
"BTBD3",0.390137848260665,0.103122900034941,0.005,0.012,1
"SLC44A5",0.390251365491894,1.78198748952457,0.01,0.005,1
"DYRK3",0.390251365491894,1.5684930658755,0.01,0.005,1
"AC016700.5",0.390251365491894,1.58081222209562,0.01,0.005,1
"LINC00886",0.390251365491894,1.8439791618118,0.01,0.005,1
"RASL11B",0.390251365491894,1.39334114913793,0.01,0.005,1
"POLR3G",0.390251365491894,1.73091770942777,0.01,0.005,1
"RP11-535M15.1",0.390251365491894,1.64926249798232,0.01,0.005,1
"RP11-359B12.2",0.390251365491894,1.92941385532092,0.01,0.005,1
"VSIG10",0.390251365491894,1.52013913088603,0.01,0.005,1
"TOP2A",0.390251365491894,1.62080454987447,0.01,0.005,1
"RP11-580I16.2",0.390251365491894,1.60133012297255,0.01,0.005,1
"QRICH2",0.390251365491894,1.77176751333803,0.01,0.005,1
"ZNF492",0.390251365491894,1.8425532165135,0.01,0.005,1
"TERC",0.390827131283254,0.12632880376374,0.005,0.012,1
"ARRDC5",0.390827131283254,-0.152799015126896,0.005,0.012,1
"VWA9",0.390849184677991,-0.199482340993832,0.065,0.084,1
"COX17",0.390910873249368,-0.159257357648164,0.382,0.432,1
"RP5-1092A3.4",0.391188694147276,1.24207727416624,0.01,0.005,1
"CTC-203F4.2",0.391188694147276,1.36417146166058,0.01,0.005,1
"SP2-AS1",0.391188694147276,1.21757318804474,0.01,0.005,1
"AHSA2",0.391427486025443,-0.248711587918128,0.09,0.112,1
"MTMR9",0.39146362339699,0.515354144090589,0.09,0.075,1
"PRPF6",0.39209732737103,-0.170430585238977,0.271,0.312,1
"ASPM",0.3921273884798,1.62402893147594,0.01,0.005,1
"RP11-802O23.3",0.3921273884798,1.11272867928231,0.01,0.005,1
"TRIM2",0.3921273884798,1.27367127845207,0.01,0.005,1
"RAB23",0.3921273884798,1.32267288723529,0.01,0.005,1
"FAAH2",0.392210778043859,-0.877917478028437,0.015,0.025,1
"C21orf91",0.392279989491226,0.38509984211942,0.146,0.126,1
"TPGS2",0.392475704016178,-0.122615929563063,0.176,0.207,1
"SEC23IP",0.392524703227718,-0.239698369909557,0.08,0.101,1
"ZNF691",0.392644366458816,0.617431602451305,0.04,0.029,1
"F8A2",0.392676971375346,0.167045426887194,0.025,0.038,1
"TGIF2",0.392813497709073,0.408088950961677,0.095,0.079,1
"SAYSD1",0.393030773131152,0.557440999340015,0.065,0.051,1
"PACS2",0.393061442573069,-0.407279312907405,0.045,0.061,1
"RP11-731C17.2",0.393067447769022,1.3484927300967,0.01,0.005,1
"PPP1R9A",0.393067447769022,1.31527090773944,0.01,0.005,1
"LINC00894",0.393067447769022,1.31377278731984,0.01,0.005,1
"ASAH2B",0.393067447769022,1.01980477234371,0.01,0.005,1
"RBP5",0.393067447769022,1.15632018107472,0.01,0.005,1
"DDX11-AS1",0.393067447769022,1.29883269704903,0.01,0.005,1
"PARPBP",0.393067447769022,0.700454497295198,0.01,0.005,1
"GOLGA6L4",0.393067447769022,0.9987365259045,0.01,0.005,1
"CTD-3088G3.8",0.393067447769022,1.21560132721716,0.01,0.005,1
"TSPAN10",0.393067447769022,1.1886357251669,0.01,0.005,1
"NR2F6",0.393067447769022,1.10785916159047,0.01,0.005,1
"TRIM59",0.393159267552596,-0.914202755607151,0.015,0.025,1
"USP21",0.393276052134995,-0.275918316168573,0.055,0.073,1
"PGAP2",0.393328826443899,0.636289629329312,0.075,0.061,1
"HEBP2",0.393704201917217,-0.37609993294392,0.146,0.168,1
"ATP9B",0.393969582345323,-0.261240398267542,0.121,0.145,1
"DENND2C",0.394008871285574,0.67651245615215,0.01,0.005,1
"SPDYE16",0.394008871285574,0.729550430638596,0.01,0.005,1
"CYP3A5",0.394008871285574,1.11316611265215,0.01,0.005,1
"UXT-AS1",0.394008871285574,0.808086822286509,0.01,0.005,1
"CH17-224D4.2",0.394008871285574,0.820452350600687,0.01,0.005,1
"DNPEP",0.394020715742212,0.276369155042667,0.241,0.221,1
"CS",0.394522981896824,-0.110055821488689,0.221,0.262,1
"FASTKD3",0.394634678685593,0.775509068329794,0.06,0.047,1
"TAF1A-AS1",0.394951658291159,0.86197946018321,0.01,0.005,1
"RP11-267M23.4",0.394951658291159,0.889235137388008,0.01,0.005,1
"BDNF-AS",0.394951658291159,0.781192657261633,0.01,0.005,1
"RP11-677M14.2",0.394951658291159,0.919554298068137,0.01,0.005,1
"SNRPB",0.395464239304014,-0.132785698144844,0.503,0.57,1
"CBWD2",0.39552067670616,0.272081348646577,0.226,0.206,1
"SPAST",0.395774577393376,0.500366992834059,0.08,0.065,1
"ZNF407",0.395887869449328,0.580659161197371,0.055,0.042,1
"ENO1-AS1",0.395895808038542,0.70789286566538,0.01,0.005,1
"NUF2",0.395895808038542,0.51570564833966,0.01,0.005,1
"USP35",0.396013063173192,-0.700117300019404,0.015,0.025,1
"PRMT6",0.3960654435479,0.904969472951888,0.05,0.038,1
"VPS18",0.396217437665384,-0.207219082935181,0.05,0.067,1
"CCDC130",0.396423788290308,0.340539134621983,0.176,0.155,1
"EMB",0.396469662292828,-0.333999580819674,0.276,0.299,1
"SCAPER",0.396537260052396,0.402906857044163,0.136,0.117,1
"FAM98A",0.396705646428075,0.592618322522708,0.065,0.051,1
"ST3GAL5",0.396725654378099,-0.144076867129249,0.09,0.112,1
"RP3-395M20.9",0.396841319771547,0.792870962291351,0.01,0.005,1
"CTC-241N9.1",0.396841319771547,0.720445273158348,0.01,0.005,1
