"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj"
"RPL32",9.37317777639966e-16,0.309576964215363,1,1,3.1581985199801e-11
"LCP2",9.76001604301598e-16,-4.14046615187263,0.01,0.287,3.2885398055338e-11
"GUK1",9.85330904210216e-16,-1.28574834379488,0.344,0.667,3.3199739486459e-11
"SEMA4B",1.17265619630568e-15,3.26072793936862,0.156,0.026,3.95114778783237e-11
"RTN3",1.18603701797384e-15,-2.56055977653401,0.042,0.34,3.99623312836105e-11
"PILRA",1.29729080839532e-15,-4.50004762782589,0.01,0.284,4.3710916498072e-11
"SEC61G",1.3852350071047e-15,-1.0641018489051,0.406,0.734,4.66741083293858e-11
"ARPC1B",1.52242639683528e-15,-0.913777629052113,0.677,0.843,5.1296635014968e-11
"ARL4C",1.5859558246693e-15,-2.49790954796954,0.099,0.399,5.34371955564073e-11
"TYMP",1.66953577046902e-15,-2.53578245423292,0.281,0.519,5.62533382501831e-11
"RIC3",1.69741292221287e-15,2.39426539008935,0.25,0.069,5.71926310010403e-11
"EEF1B2",1.80201160751549e-15,0.590660757342109,0.984,0.937,6.07169791036268e-11
"RP11-1143G9.4",2.78006000406906e-15,-4.81704608724184,0.047,0.324,9.3671341777103e-11
"SMC6",2.89082135914933e-15,2.38116977025938,0.234,0.062,9.74033348751777e-11
"SEC62",2.94567579915957e-15,1.17782170330919,0.677,0.502,9.92516003768827e-11
"RNF130",2.97580458534329e-15,-2.94085887915327,0.062,0.348,1.00266759698557e-10
"UQCRB",2.98456140503868e-15,-0.586671200557117,0.844,0.948,1.00561811981373e-10
"TRBC1",3.41977395416744e-15,-3.18304623380554,0.094,0.379,1.15225863611718e-10
"RPS3A",3.46489117548062e-15,0.282316677251667,1,1,1.16746043266644e-10
"GGA2",3.85994607574356e-15,2.29727894471163,0.286,0.096,1.30057023076103e-10
"HSPA8",4.43523228991795e-15,-0.954820881395591,0.599,0.813,1.49440716776495e-10
"EIF1",4.70250949942998e-15,-0.37899749712079,0.99,1,1.58446355073794e-10
"FADS3",5.44274487427199e-15,3.43120475235926,0.12,0.014,1.83387845793721e-10
"NFKBIA",6.10044962059865e-15,-1.59964399396988,0.307,0.602,2.05548549516451e-10
"CD3G",6.67918843603053e-15,-3.01876328017795,0.057,0.338,2.25048575163613e-10
"DUSP6",7.61298329029316e-15,-2.9156827050265,0.052,0.335,2.56511858983138e-10
"SLC9A3R1",8.61295319169629e-15,-2.66583369235222,0.068,0.353,2.90204844841015e-10
"IL7R",9.25503975407407e-15,-2.99836319049309,0.078,0.36,3.11839309473772e-10
"PSAP",1.0178213710145e-14,-2.00985259726648,0.526,0.7,3.42944732749627e-10
"HOPX",1.12657566098038e-14,-4.92747769546513,0.026,0.287,3.79588403210729e-10
"CCDC191",1.18101501136171e-14,4.26656343847939,0.104,0.01,3.97931197928215e-10
"FKBP1A",1.31453416550824e-14,-1.23812189169939,0.432,0.688,4.42919141726348e-10
"RPL27",1.41369232048267e-14,0.33913728442244,1,0.996,4.76329490463431e-10
"UQCR11",1.47545009464635e-14,-0.83513413663258,0.604,0.865,4.9713815489014e-10
"FCGRT",1.60620146312695e-14,-2.11358945446642,0.125,0.422,5.41193520985994e-10
"XBP1",1.64292521556593e-14,-2.0251290324802,0.156,0.456,5.53567222132785e-10
"TNFSF13B",1.69569629468423e-14,-3.38434128336267,0.036,0.305,5.71347909530904e-10
"COX8A",1.99151533081275e-14,-1.12068114344863,0.401,0.703,6.71021175564047e-10
"RPS15",2.022095869402e-14,0.275468016897052,1,1,6.81324982236309e-10
"NCF2",2.05082984559606e-14,-4.0036925858629,0.026,0.285,6.91006608175135e-10
"GPM6A",2.33959589205377e-14,7.12482647494872,0.057,0,7.88303439868599e-10
"IGHG2",2.33959589205377e-14,7.72588180346527,0.057,0,7.88303439868599e-10
"TNFRSF1A",2.36766051135623e-14,-5.30941525524711,0.005,0.254,7.97759532696368e-10
"PPM1K",2.43899704813608e-14,1.74646953040164,0.391,0.178,8.21795665398972e-10
"WDR34",2.74943982017712e-14,3.5567279635765,0.109,0.012,9.26396253010478e-10
"LYAR",2.95032144592676e-14,-3.19196524301861,0.052,0.323,9.94081307990563e-10
"LITAF",2.98435782523035e-14,-1.46325412073743,0.26,0.569,1.00554952563312e-09
"LINC00861",3.25056891006475e-14,-3.39286505704546,0.031,0.294,1.09524668855722e-09
"CCL5",3.72001334381183e-14,-4.38052694045595,0.161,0.426,1.25342129606396e-09
"CARD16",3.73029765437638e-14,-1.49493873081358,0.26,0.547,1.25688649166558e-09
"COX6B1",4.15632220145959e-14,-0.754405441593986,0.625,0.843,1.4004312025598e-09
"RPL31",4.3136036359359e-14,0.319296639594692,1,0.999,1.45342560909224e-09
"PECAM1",4.63698854261972e-14,-2.71331476155942,0.068,0.34,1.56238691955029e-09
"CKLF",5.19260349925488e-14,-1.70618387295111,0.146,0.45,1.74959582303894e-09
"CXXC5",5.57428725133598e-14,1.23546468120538,0.375,0.146,1.87820034646515e-09
"COTL1",5.60319878551119e-14,-1.82253863254848,0.583,0.72,1.88794179879014e-09
"SAT1",6.40532708379087e-14,-2.06939896576732,0.62,0.762,2.15821090761249e-09
"IGSF6",6.64817489932271e-14,-4.5029343055595,0.01,0.257,2.24003605057779e-09
"RPS4X",6.78412455270333e-14,0.313282987163892,1,1,2.28584292678786e-09
"RP11-102N12.3",6.78477179375492e-14,3.40914599430277,0.135,0.022,2.28606100818778e-09
"RPL35A",7.49376392818075e-14,0.273231866663248,1,0.999,2.52494881796122e-09
"LINC01215",8.91343680398457e-14,2.69599396235542,0.193,0.048,3.00329339673456e-09
"RPS27A",8.99823971481453e-14,0.2830840884841,1,1,3.03186688950961e-09
"CD302",1.04458849365905e-13,-3.94725921727634,0.016,0.262,3.51963647053479e-09
"CD82",1.11224747687513e-13,2.12332290454876,0.26,0.084,3.74760664858306e-09
"RPL34",1.12819893334682e-13,0.267737568721486,1,1,3.80135348601879e-09
"CORO1A",1.30951802473964e-13,-0.550799053573172,0.911,0.962,4.41229003255776e-09
"AGTRAP",1.39739640436864e-13,-2.70521529577222,0.052,0.315,4.70838744487969e-09
"HLA-C",1.4475259672406e-13,-0.529347608915721,0.995,1,4.87729399402047e-09
"SARAF",1.45907042095125e-13,-0.794124164605207,0.734,0.876,4.91619187635314e-09
"PLAUR",1.46157440125163e-13,-4.10146160083655,0.016,0.259,4.92462878757724e-09
"TRDC",1.68119908206076e-13,-6.15782118038718,0.01,0.247,5.66463218709554e-09
"RTN4",1.69133911428622e-13,-1.22749628660716,0.255,0.568,5.69879801167598e-09
"CMTM3",1.69319011516804e-13,-3.77668061601577,0.016,0.26,5.70503477404718e-09
"NDUFS5",1.81591225617677e-13,-1.07670630496932,0.333,0.653,6.11853475596201e-09
"EZR",1.92216196164633e-13,1.29248088439225,0.562,0.352,6.47653251357116e-09
"EVI2A",1.98725474616239e-13,-1.97561451862823,0.125,0.406,6.69585614171956e-09
"SIPA1L3",2.04981822159055e-13,2.83424455794397,0.151,0.029,6.90665751582721e-09
"MSN",2.10251805254079e-13,-1.21086380899578,0.312,0.62,7.08422432623092e-09
"ZDHHC21",2.45898179109854e-13,2.65061335130616,0.167,0.036,8.28529324692744e-09
"KLRD1",2.51784273475775e-13,-4.87571444672554,0.036,0.278,8.48361931049276e-09
"MCL1",2.56642174456157e-13,-1.28641010880025,0.339,0.638,8.64730142612575e-09
"TXN",3.1914083203211e-13,-1.50559223049305,0.156,0.461,1.07531311944899e-08
"USMG5",3.20100120743144e-13,-0.945526024903521,0.432,0.703,1.07854534683195e-08
"CLEC2B",3.22211113034525e-13,-1.37486767836604,0.229,0.538,1.08565812425853e-08
"AP001059.6",3.40876197030784e-13,4.62880338186937,0.078,0.005,1.14854825827552e-08
"PTGER4",3.41077556780175e-13,-2.48748828164838,0.052,0.312,1.14922671981512e-08
"NXPH4",3.53598593783567e-13,6.94200306778098,0.052,0,1.19141510189435e-08
"ACP5",3.77136547367854e-13,2.28103761318572,0.234,0.072,1.27072388270125e-08
"JUNB",3.91191400643411e-13,-0.684812702629638,0.958,0.978,1.31808030532791e-08
"MBD4",3.95542846674428e-13,1.71836884859449,0.38,0.179,1.33274206758482e-08
"MINOS1",4.0542829849348e-13,-1.1173826117843,0.318,0.621,1.36605010894393e-08
"CD4",4.1404835710577e-13,-2.76641320387524,0.031,0.285,1.39509453443218e-08
"AIM2",4.16572895347412e-13,3.67818592742469,0.115,0.016,1.40360071358357e-08
"AP1S2",4.85261841501407e-13,-1.8918557884967,0.266,0.52,1.63504124875484e-08
"KLRF1",4.93996694017186e-13,-8.53121018721889,0,0.224,1.6644724608215e-08
"PRKCH",5.02780918150363e-13,-3.57428840705564,0.031,0.273,1.69407002561583e-08
"MARCH3",5.48449006187551e-13,3.8596542397507,0.099,0.011,1.84794408144834e-08
"CCND3",5.88380362794685e-13,-1.25157541278006,0.307,0.61,1.98248879440041e-08
"CALM2",6.16485923621863e-13,-1.03283608450875,0.714,0.828,2.07718767105151e-08
"ARPC2",6.31487869687104e-13,-0.696861659754559,0.849,0.918,2.12773522812373e-08
"IGKV1-12",6.51125432048929e-13,6.4673975315526,0.057,0.001,2.19390203074566e-08
"PYCARD",6.64369986066092e-13,-1.4926336919956,0.276,0.537,2.23852823105109e-08
"IGLL5",6.68001614892522e-13,6.13941795143502,0.068,0.003,2.25076464121886e-08
"CR2",7.03375560075401e-13,5.16290603154887,0.057,0.001,2.36995361211806e-08
"PTPRE",7.44634166277683e-13,-2.55286426885797,0.042,0.296,2.50897035985603e-08
"COL19A1",7.68060574237633e-13,5.4296420766194,0.062,0.002,2.58790329883628e-08
"NAMPT",8.22776117223277e-13,-2.39884142283504,0.094,0.357,2.77226184937211e-08
"AOAH",8.32914808918512e-13,-4.62117687359855,0.005,0.231,2.80642315717003e-08
"HLA-B",8.43557879957149e-13,-0.462560799584194,1,1,2.84228392072762e-08
"RP13-188A5.1",8.45149012611123e-13,3.78929651649673,0.104,0.013,2.84764508309192e-08
"MAPKAPK3",1.00006085017904e-12,-2.57228966530733,0.047,0.3,3.36960502859326e-08
"BEND5",1.05012810389166e-12,4.37588511178011,0.094,0.01,3.53830163325257e-08
"RPLP1",1.11979884532716e-12,0.28986625498008,1,1,3.77305022944532e-08
"CMC1",1.18014210751473e-12,-3.55957672535454,0.073,0.32,3.97637081706014e-08
"C4orf48",1.24717447538092e-12,-1.7323044419062,0.135,0.41,4.20222967734848e-08
"CPPED1",1.40721502136241e-12,-3.32135782458539,0.036,0.273,4.74147029297849e-08
"ENO1",1.47677714233187e-12,-0.855532456205434,0.542,0.761,4.97585290337302e-08
"IKZF3",1.54618428632072e-12,1.62206765750422,0.349,0.15,5.20971333432903e-08
"PPT1",1.59725886864175e-12,-1.62995462702548,0.125,0.407,5.38180403200151e-08
"AHNAK",1.70187467125201e-12,-1.61825705555288,0.172,0.45,5.73429651731653e-08
"NDUFS6",1.72080634601966e-12,-1.27065009722962,0.219,0.514,5.79808490227865e-08
"KLF4",1.75223428435216e-12,-2.2806657390575,0.12,0.376,5.90397819769615e-08
"ARRB2",1.89919108994615e-12,-1.34437478649703,0.198,0.491,6.39913445846457e-08
"ZAP70",1.92733739357747e-12,-3.0398960470692,0.052,0.292,6.49397061391991e-08
"NDUFB2",1.99714662381025e-12,-1.01016249445676,0.385,0.678,6.72918583426625e-08
"SLC9A7",2.17529210618702e-12,3.71797981396182,0.099,0.012,7.32942922258656e-08
"FGFBP2",2.18376914197383e-12,-7.96383331917136,0.005,0.221,7.35799174696662e-08
"ZFAND5",2.31210330126035e-12,-1.83462369935005,0.146,0.416,7.79040086326663e-08
"FGR",2.50747430829452e-12,-1.5419477942844,0.208,0.48,8.44868393436756e-08
"VAMP5",2.53098909629672e-12,-2.0117588771744,0.12,0.383,8.52791466106218e-08
"H2AFZ",2.62901374400735e-12,-1.0144101790864,0.333,0.638,8.85819890905838e-08
"PLEKHA2",2.71049671893181e-12,1.8620036446535,0.281,0.107,9.13274764476884e-08
"CDC42",2.71154379779132e-12,-0.802715811638802,0.656,0.848,9.13627567227808e-08
"BLVRB",3.00983563652175e-12,-2.79653288680683,0.057,0.3,1.01413401936964e-07
"LRRC25",3.13574579669961e-12,-3.90005236558573,0.021,0.245,1.05655818873997e-07
"GUCD1",3.20489364538568e-12,2.09362504841859,0.24,0.079,1.07985686487625e-07
"SMCO4",3.21992169863355e-12,-3.62951932904299,0.021,0.246,1.08492041713759e-07
"LAMTOR4",3.23259599941965e-12,-0.873540430494997,0.484,0.754,1.08919089604446e-07
"TCF7",3.67168941309053e-12,-2.2509973168947,0.089,0.341,1.23713903084672e-07
"DGKZ",3.8113365226564e-12,-2.41864382049021,0.068,0.313,1.28419172794385e-07
"CX3CR1",3.85489994186419e-12,-3.89261114579491,0.016,0.237,1.29886998641172e-07
"CDK14",4.03069550648969e-12,4.5660817053941,0.073,0.005,1.35810254395664e-07
"RPS9",4.04698459483015e-12,0.276107966348382,1,0.998,1.36359098938207e-07
"CAP1",4.19859889150534e-12,-0.885122354664479,0.505,0.738,1.41467591050381e-07
"METTL8",4.59919691613476e-12,2.62767587058004,0.182,0.049,1.54965340892244e-07
"GBP2",5.33030684353002e-12,-2.1092502396773,0.057,0.309,1.795993587859e-07
"TCIRG1",5.33813252585809e-12,-2.22882376065431,0.078,0.326,1.79863037326262e-07
"DHRS7",5.44172179780586e-12,-1.60562187805873,0.141,0.421,1.83353374255271e-07
"CSTB",5.67734512004004e-12,-1.29435028652412,0.375,0.608,1.91292466474629e-07
"CLEC2D",5.70596888755149e-12,0.971455481637518,0.604,0.393,1.9225691569716e-07
"VMP1",5.95295647193311e-12,-1.55400872759947,0.104,0.37,2.00578915365314e-07
"CLEC12A",5.99246890804392e-12,-4.42283986064607,0.01,0.225,2.01910247387632e-07
"FBXL5",6.04323315290174e-12,-1.99267649180853,0.078,0.329,2.03620697853871e-07
"IQGAP2",6.09081777857813e-12,-4.23252147056791,0.01,0.225,2.05224014231412e-07
"GLRX",6.14217838848417e-12,-1.26495694020154,0.25,0.528,2.06954558621586e-07
"AL928768.3",6.35206588780733e-12,7.18849259074694,0.068,0.004,2.1402650802378e-07
"SLFN5",6.50885694694353e-12,-3.06580620117049,0.047,0.275,2.19309425970315e-07
"GPBAR1",6.995224640336e-12,-5.26518909170701,0.005,0.214,2.35697099031481e-07
"CCL4",7.06812835676254e-12,-3.9383077365936,0.036,0.263,2.38153516852757e-07
"FOXP1",7.24079505511763e-12,1.00763096808471,0.594,0.405,2.43971348587134e-07
"DSTN",7.93894457032128e-12,-1.55455489205477,0.135,0.416,2.67494798352405e-07
"SP140",8.21069559109946e-12,2.09742294359344,0.245,0.086,2.76651177246505e-07
"HS3ST1",9.23177605336795e-12,5.26271648919795,0.062,0.003,3.1105546234218e-07
"PKHD1L1",9.75557739338529e-12,5.81368451118164,0.052,0.001,3.28704424692724e-07
"LINC01013",1.07948968519488e-11,5.94585080090869,0.057,0.002,3.63723254529564e-07
"RP11-158I9.5",1.08901997458153e-11,5.57224380292353,0.057,0.002,3.66934390235501e-07
"NR4A2",1.09215828343894e-11,-1.39415014377638,0.198,0.481,3.67991812021916e-07
"ANXA5",1.11547943244061e-11,-1.6069275422255,0.203,0.456,3.7584963996654e-07
"RPL3",1.15903721636575e-11,0.288551385285634,1,1,3.90525999682277e-07
"TSC22D3",1.22214297699783e-11,0.749238313880239,0.865,0.777,4.1178885466965e-07
"ATP1A1",1.28291432103396e-11,-1.47796190117592,0.135,0.406,4.32265151329181e-07
"RBMS1",1.2909945834556e-11,-1.90526941747159,0.068,0.321,4.34987714949529e-07
"CFLAR",1.35818751176538e-11,-1.722109379973,0.125,0.39,4.57627700214228e-07
"NINJ1",1.36367859259036e-11,-2.87765627908921,0.036,0.262,4.59477864987396e-07
"LILRB2",1.48564986232208e-11,-4.55745765279224,0.005,0.21,5.00574864610803e-07
"ADA",1.52098434562716e-11,-4.49004624856949,0.005,0.21,5.12480465415616e-07
"NDFIP1",1.55637818318211e-11,-1.22454846770291,0.193,0.48,5.24406065041382e-07
"GNLY",1.59214609898661e-11,-5.60815216776085,0.141,0.37,5.3645770659255e-07
"ITM2C",1.65227623820313e-11,2.08583205547804,0.229,0.076,5.56717955700164e-07
"BCAS4",1.71132881815233e-11,2.02250874068189,0.255,0.092,5.76615131988246e-07
"RPS13",1.87458011667173e-11,0.263035318486634,1,1,6.31621024511373e-07
"HIP1R",1.90463070010976e-11,2.2773613789375,0.161,0.039,6.41746268094984e-07
"CSF1R",2.05995930851213e-11,-4.87466154835069,0.005,0.207,6.94082689410078e-07
"MAFB",2.08918957947788e-11,-4.83891306932606,0.005,0.207,7.03931536909276e-07
"RAC1",2.10104838091643e-11,-1.05090145117233,0.37,0.625,7.07927241465982e-07
"NUP214",2.10736262997283e-11,-2.70716747279435,0.047,0.274,7.10054764543047e-07
"CDA",2.32741025348715e-11,-3.12786640693931,0.021,0.236,7.84197610809959e-07
"EBLN3",2.38750820500535e-11,1.52728512497847,0.375,0.183,8.04447014594502e-07
"IFI30",2.58989725938794e-11,-2.74635441100398,0.083,0.311,8.72639982578172e-07
"C12orf42",2.78432667027061e-11,3.33043331100094,0.099,0.014,9.3815102828098e-07
"CD99",2.79437247404201e-11,-1.42610293358241,0.292,0.551,9.41535861403714e-07
"GLIPR2",3.11533747662102e-11,-1.85961261727997,0.099,0.348,1.04968180937269e-06
"AP1S3",3.16367240464092e-11,3.8408027071549,0.083,0.009,1.06596778001971e-06
"HSPA5",3.17502636287702e-11,-1.31394805381701,0.24,0.513,1.06979338270778e-06
"RGCC",3.52236921720801e-11,-3.37586513397679,0.036,0.248,1.18682708404607e-06
"TCTN1",3.74937979725885e-11,3.27648811705683,0.109,0.018,1.2633160288884e-06
"KCTD12",4.05658883759609e-11,-6.71557591530551,0,0.192,1.36682704293963e-06
"TNFRSF1B",4.07203008646897e-11,-1.65792296809081,0.135,0.389,1.37202981733486e-06
"OSTC",5.04935275939657e-11,-1.27963902449627,0.177,0.446,1.70132891875108e-06
"APMAP",5.27800107781932e-11,-3.06507243822605,0.047,0.263,1.77836968316044e-06
"LGALS2",5.35412858731308e-11,-3.31199044071415,0.083,0.304,1.80402008620927e-06
"TTC21A",5.48096246397096e-11,3.92398246657095,0.094,0.013,1.84675549261037e-06
"MATK",5.68177710308749e-11,-3.93373274615515,0.026,0.23,1.9144179771143e-06
"RCSD1",5.81169859277673e-11,1.09623686694598,0.547,0.37,1.95819372385019e-06
"COX7B",5.92148193222462e-11,-0.940283578821695,0.448,0.688,1.99518412224376e-06
"ATP5I",5.92559887250177e-11,-0.822539526694133,0.505,0.768,1.99657128410075e-06
"WARS",6.09751201004055e-11,-3.59807628159923,0.026,0.231,2.05449569666306e-06
"GIMAP2",6.20089116043024e-11,-1.76634496801155,0.068,0.306,2.08932826759537e-06
"CLIC4",6.25262750509638e-11,2.82018064437651,0.125,0.025,2.10676031156718e-06
"RORA",6.53720933619417e-11,-3.72257591629611,0.021,0.223,2.20264731373726e-06
"WDR1",6.65638994255104e-11,-1.23447873781608,0.229,0.502,2.24280402724315e-06
"PTGER2",6.8580920526006e-11,-4.1836358264805,0.016,0.214,2.31076553620325e-06
"RNF149",7.1839213318117e-11,-1.96253534069732,0.083,0.318,2.42055045354063e-06
"ATP1B3",7.25189115503814e-11,-1.75205373847705,0.094,0.337,2.44345220577855e-06
"SEPW1",7.42685828904047e-11,-1.52912936202601,0.135,0.393,2.5024056319093e-06
"GZMB",7.68560938111235e-11,-5.47315152186384,0.016,0.212,2.58958922487199e-06
"CITED2",7.70145231564248e-11,-1.45478685456987,0.141,0.405,2.59492734323258e-06
"PIM1",7.70427127939065e-11,-2.20126968897022,0.062,0.29,2.59587716487789e-06
"BHLHE41",8.09157972650113e-11,6.33277449042049,0.042,0,2.72637687304729e-06
"NDUFB8",8.74560354140554e-11,-0.920834288445935,0.328,0.61,2.94674365724118e-06
"TGFB1",8.76071010525869e-11,-1.24778067092923,0.24,0.518,2.95183366286586e-06
"SLC25A3",8.80563067996718e-11,-0.825509430977775,0.443,0.703,2.96696920130814e-06
"PGAM1",8.84095483569961e-11,-1.08826803063854,0.266,0.557,2.97887132234063e-06
"IL2RB",8.94186987780137e-11,-3.97505055956611,0.026,0.228,3.01287363662639e-06
"SPON2",8.96032764091229e-11,-5.78551701833135,0.01,0.203,3.01909279532899e-06
"VAMP8",9.2048149958481e-11,-0.990723748435498,0.438,0.684,3.10147036470106e-06
"S100A9",9.23306927048707e-11,-3.59126124039297,0.615,0.765,3.11099035999791e-06
"RPS10",9.80983808684001e-11,0.328216434527929,0.995,0.994,3.30532684497987e-06
"TXK",1.01945603074535e-10,-6.0807865811216,0.005,0.193,3.43495514999339e-06
"RNF213",1.03674646355671e-10,-1.48720551499811,0.161,0.421,3.49321353430797e-06
"TLE1",1.06086126754893e-10,2.12419262412185,0.156,0.039,3.57446595487936e-06
"RP11-126O1.6",1.20063460549874e-10,5.16709095518572,0.057,0.003,4.04541823976747e-06
"C1orf186",1.30116060400774e-10,4.33019892180079,0.057,0.003,4.38413053914367e-06
"TMEM167A",1.37443698763639e-10,-1.81258192455703,0.104,0.343,4.63102798614207e-06
"DERL3",1.38070309230633e-10,4.13904690594586,0.073,0.007,4.65214099921696e-06
"NOSIP",1.39473445963585e-10,-1.31688748143328,0.25,0.513,4.69941828829703e-06
"SH2D1A",1.39598661386665e-10,-4.6676531101169,0.01,0.2,4.70363729676228e-06
"FAM110A",1.42042034845741e-10,-2.52301461457751,0.036,0.247,4.78596432209241e-06
"KHDRBS2",1.55469081410048e-10,4.51349511094072,0.047,0.001,5.23837522903017e-06
"HDAC9",1.55951697130724e-10,1.97502129839769,0.24,0.09,5.2546364831226e-06
"LAT2",1.5725605262272e-10,1.35224666502112,0.422,0.233,5.29858543706992e-06
"SH3BP1",1.63886390017442e-10,-1.91703051209711,0.057,0.284,5.52198802524768e-06
"ZFP36",1.73098118392739e-10,-0.779013608692673,0.708,0.842,5.83236800112495e-06
"PGK1",1.77131577321022e-10,-0.908755882578853,0.417,0.665,5.96827136625453e-06
"LPAR6",1.85865857358372e-10,-2.90061730126962,0.021,0.221,6.26256419783299e-06
"PARP1",1.86210096239092e-10,1.3143159050351,0.458,0.282,6.27416298267997e-06
"CD300E",2.00441919118573e-10,-6.45545671410281,0,0.181,6.75369002278119e-06
"TNFAIP2",2.00441956124468e-10,-6.47727937299526,0,0.181,6.75369126965783e-06
"S100A8",2.07092028868784e-10,-3.74868584323623,0.5,0.696,6.97775882070482e-06
"RPS28",2.11068741850471e-10,0.238661757089647,1,1,7.11175018790978e-06
"TMEM50A",2.278145951683e-10,-1.06667588779102,0.219,0.508,7.6759849696007e-06
"KLRG1",2.43205066115841e-10,-4.35412342125422,0.021,0.211,8.19455149770715e-06
"SIDT1",2.43814467733385e-10,2.25960743352425,0.151,0.038,8.21508467580866e-06
"RPL28",2.44258828984725e-10,0.204765359030625,1,1,8.23005698381132e-06
"HSBP1",2.46705756014798e-10,-1.51350980334788,0.125,0.371,8.3125037431626e-06
"TMA7",2.50251225606331e-10,-0.495215118662955,0.839,0.955,8.43196479557973e-06
"FAM45A",2.50738380819437e-10,-2.74670082341512,0.036,0.242,8.44837900333012e-06
"CD14",2.50929273211564e-10,-4.04553947525204,0.031,0.227,8.45481093159043e-06
