"","batch_1_p_val","batch_1_avg_log2FC","batch_1_pct.1","batch_1_pct.2","batch_1_p_val_adj","batch_2_p_val","batch_2_avg_log2FC","batch_2_pct.1","batch_2_pct.2","batch_2_p_val_adj","max_pval","minimump_p_val"
"QRSL1",2.48407099355146e-41,3.31622810987112,0.385,0.063,8.3698288056723e-37,2.40898814004421e-46,3.17051422835778,0.44,0.075,8.11684463906497e-42,2.48407099355146e-41,4.81797628008842e-46
"GIMAP7",1.12556071529723e-36,-4.10419542014501,0.06,0.57,3.79246427412248e-32,3.05935506159666e-46,-4.6161766252119,0.045,0.641,1.03081909445438e-41,1.12556071529723e-36,6.11871012319338e-46
"LCP2",2.37853842781689e-15,-3.67111286756141,0.02,0.287,8.01424737868623e-11,6.8058729460222e-46,-4.34760759679066,0.06,0.643,2.29317083043272e-41,2.37853842781689e-15,1.36117458920443e-45
"ACTB",2.50999642430163e-45,-1.19026575093508,1,1,8.45718195204192e-41,8.7652209585202e-42,-1.14613237116013,1,1,2.95335354976379e-37,8.7652209585202e-42,5.0199928486033e-45
"ADAM19",7.6246094983228e-08,2.29495556637162,0.135,0.041,0.00256903592436488,2.51474991203205e-45,3.9215464197545,0.325,0.031,8.47319835360079e-41,7.6246094983228e-08,5.02949982406413e-45
"STX7",4.88879939913843e-45,2.65161739700934,0.63,0.207,1.6472320695457e-40,5.11562346042069e-37,2.28059612627851,0.605,0.219,1.72365816875415e-32,5.11562346042069e-37,9.77759879827689e-45
"TNFRSF13B",3.42577023721667e-32,5.52958301635957,0.16,0.004,1.15427902372779e-27,3.56789151519316e-44,7.01565129771345,0.195,0.001,1.20216536712918e-39,3.42577023721667e-32,7.13578303038636e-44
"CD180",1.39992408511193e-27,3.11099634974003,0.31,0.063,4.71690421237615e-23,1.41528635326687e-43,3.66237835696943,0.37,0.052,4.76866583869738e-39,1.39992408511193e-27,2.83057270653376e-43
"SYPL1",3.2915242041775e-18,1.67068611752543,0.465,0.213,1.10904616535557e-13,2.37013336129031e-43,2.27453175155659,0.635,0.212,7.98592734753157e-39,3.2915242041775e-18,4.7402667225806e-43
"RASGRP3",4.39729027718633e-43,4.94915352713718,0.245,0.012,1.48162298599516e-38,4.68047553322074e-38,5.20244744937788,0.205,0.008,1.5770394261634e-33,4.68047553322074e-38,8.79458055437266e-43
"TMEM156",5.78439929149146e-43,3.32768030713367,0.385,0.058,1.94899549727513e-38,4.90548687422805e-26,2.40998032133277,0.31,0.062,1.6528547474024e-21,4.90548687422805e-26,1.15687985829829e-42
"S100A11",1.08461273750963e-42,-3.95368042069414,0.185,0.69,3.65449415776494e-38,1.45086996460056e-42,-4.36817232191438,0.17,0.673,4.88856125872511e-38,1.45086996460056e-42,2.16922547501927e-42
"RPS8",2.98901382792801e-42,0.641533285393378,1,0.998,1.00711831918206e-37,1.10278704883297e-33,0.548150855043747,1,1,3.71573068233781e-29,1.10278704883297e-33,5.97802765585606e-42
"RP5-887A10.1",1.25241695644739e-15,6.03073553958612,0.085,0.004,4.21989369305384e-11,1.34960499656031e-41,6.61350116673374,0.19,0.002,4.54735907541029e-37,1.25241695644739e-15,2.69920999312063e-41
"BEND5",4.77956574798205e-12,4.30549578388871,0.09,0.01,1.61042688312507e-07,2.54686610976871e-41,4.58075612777179,0.245,0.014,8.5814106702547e-37,4.77956574798205e-12,5.09373221953745e-41
"RPS27",4.91992871021483e-41,0.614692885641167,1,1,1.65772077961978e-36,3.76013615175601e-21,0.475785786318167,1,0.999,1.26694027497267e-16,3.76013615175601e-21,9.8398574204297e-41
"VIM",4.41032010732051e-30,-1.55988613146403,0.61,0.848,1.48601325696057e-25,1.38632771997509e-40,-1.77259445967314,0.74,0.911,4.67109261968408e-36,4.41032010732051e-30,2.77265543995018e-40
"STRBP",2.16452703753136e-36,3.17942584752009,0.315,0.042,7.29315740025816e-32,1.47868380463052e-40,3.73348813071363,0.325,0.039,4.98227721132208e-36,2.16452703753136e-36,2.95736760926106e-40
"IL4R",1.91634201918839e-40,3.34664745358381,0.485,0.125,6.45692279945337e-36,8.13927926223868e-25,2.91071139465476,0.435,0.157,2.7424487546187e-20,8.13927926223868e-25,3.8326840383768e-40
"ADGRE5",4.30952773822957e-17,-2.34612049512039,0.11,0.425,1.45205227611907e-12,1.29707091393808e-39,-3.52212357118386,0.13,0.641,4.37035073742298e-35,4.30952773822957e-17,2.59414182787616e-39
"IFT57",1.8784427399404e-39,3.18810213695668,0.43,0.093,6.32922496795519e-35,8.28819646152293e-32,2.58598841218895,0.455,0.128,2.79262491574553e-27,8.28819646152293e-32,3.75688547988083e-39
"DENND5B",5.42251110772297e-06,3.53184727709997,0.045,0.006,0.182706089263618,4.3780113284041e-39,5.45798779107273,0.2,0.006,1.47512713699248e-34,5.42251110772297e-06,8.75602265680821e-39
"RPSA",5.57835350165916e-39,0.744640095355556,1,0.983,1.87957042884904e-34,5.38345686832346e-26,0.626073574068822,0.99,0.975,1.81390195721291e-21,5.38345686832346e-26,1.11567070033183e-38
"ZCCHC7",2.5259318680511e-17,2.09387069664138,0.35,0.124,8.51087483621138e-13,1.60416426381422e-38,2.46188875220491,0.605,0.216,5.40507107049562e-34,2.5259318680511e-17,3.20832852762844e-38
"GIMAP1",2.86977747481383e-19,-3.4079509951263,0.055,0.38,9.66942822363772e-15,2.00708274982468e-38,-4.66904421170995,0.03,0.561,6.76266461725929e-34,2.86977747481383e-19,4.01416549964938e-38
"IGKV1-12",2.38423561677517e-12,6.3970082036612,0.055,0.001,8.03344348716224e-08,2.6495659393896e-38,2.38729070202445,0.255,0.02,8.92744747617932e-34,2.38423561677517e-12,5.29913187877919e-38
"TIMP1",5.47826590862064e-29,-4.21319906344918,0.045,0.479,1.84584691525064e-24,3.65400617217232e-38,-5.56298955735087,0.03,0.549,1.23118083965174e-33,5.47826590862064e-29,7.30801234434469e-38
"RP11-297B17.3",1.57005925485263e-31,6.96576666103258,0.14,0.001,5.29015765330044e-27,3.73695681077514e-38,6.00874731362221,0.175,0.002,1.25913022782257e-33,1.57005925485263e-31,7.47391362155024e-38
"IGHG1",6.1884999650732e-38,6.05603881667239,0.2,0.007,2.08515317823176e-33,7.5750408305854e-29,6.20670379466473,0.145,0.004,2.55233425745744e-24,7.5750408305854e-29,1.23769999301463e-37
"CD82",9.59943233423673e-16,2.18785070037443,0.27,0.081,3.23443273069772e-11,6.66746129039004e-38,2.57722315544216,0.485,0.12,2.24653440718402e-33,9.59943233423673e-16,1.33349225807802e-37
"GSTP1",4.01660883998093e-24,-1.72318061815542,0.44,0.745,1.35335618254318e-19,1.12075653359352e-37,-2.43040949475032,0.45,0.788,3.77627706428999e-33,4.01660883998093e-24,2.24151306718704e-37
"MYL6",1.58570437189307e-26,-0.937617870226532,0.89,0.958,5.3428723106565e-22,1.21798926373538e-37,-1.3082624948519,0.85,0.966,4.10389302522999e-33,1.58570437189307e-26,2.43597852747076e-37
"SELPLG",3.11933940392006e-17,-3.0672564597612,0.05,0.353,1.05103021875683e-12,2.38946247725986e-37,-3.74250208284933,0.065,0.587,8.05105487087937e-33,3.11933940392006e-17,4.7789249545197e-37
"C10orf54",3.02038534601249e-29,-2.23647065032876,0.18,0.626,1.01768863848545e-24,2.52095019185565e-37,-3.42512634506405,0.145,0.629,8.49408957643844e-33,3.02038534601249e-29,5.04190038371131e-37
"CD52",6.47517069746119e-37,0.762338660704013,1,0.961,2.18174401480257e-32,4.13955318198746e-36,0.836009747521804,1,0.888,1.39478104913885e-31,4.13955318198746e-36,1.29503413949225e-36
"IFITM1",5.18915018032636e-27,-3.43512210380274,0.095,0.508,1.74843226175916e-22,8.93340954854846e-37,-3.37962013690567,0.4,0.738,3.01002301328792e-32,5.18915018032636e-27,1.7866819097097e-36
"DOK2",5.64228721437882e-30,-3.89490280182076,0.045,0.498,1.9011122540128e-25,8.95434204627323e-37,-4.48183141554871,0.05,0.557,3.0170760090713e-32,5.64228721437882e-30,1.79086840925465e-36
"SNHG7",4.31353598632812e-21,1.80218541456496,0.535,0.269,1.4534028152334e-16,9.78479996104131e-37,1.80081821603817,0.745,0.375,3.29689049887326e-32,4.31353598632812e-21,1.95695999220826e-36
"GGA2",2.32194766736508e-15,2.26927220334147,0.285,0.095,7.82357047041989e-11,1.09895395610881e-36,2.57981650637591,0.48,0.126,3.70281545971303e-32,2.32194766736508e-15,2.19790791221764e-36
"IFITM2",8.99927974827965e-25,-1.75420566783631,0.51,0.792,3.03221731838534e-20,2.23218670783909e-36,-2.12823900215527,0.755,0.909,7.52112989339303e-32,8.99927974827965e-25,4.46437341567818e-36
"WDFY4",1.44622286699298e-16,3.55556278457297,0.145,0.02,4.87290332804615e-12,2.96108271551119e-36,3.68432530245129,0.305,0.041,9.97707210164341e-32,1.44622286699298e-16,5.92216543102241e-36
"IGHG3",4.93622014726692e-30,5.5800411849234,0.16,0.006,1.66321001642012e-25,3.84836545696403e-36,7.80999777609264,0.16,0.001,1.29666825706946e-31,4.93622014726692e-30,7.69673091392805e-36
"SEMA4B",9.95468095139541e-15,3.19033861147722,0.15,0.026,3.35413019976317e-10,4.77663845204651e-36,3.44995405834546,0.32,0.047,1.60944056003255e-31,9.95468095139541e-15,9.55327690409306e-36
"TCTN1",1.63305792293169e-10,3.20609878916543,0.105,0.018,5.50242536552604e-06,1.83740423477101e-35,3.30237016469051,0.305,0.041,6.19094982863744e-31,1.63305792293169e-10,3.67480846954204e-35
"LINC00494",5.51857961773065e-07,6.03810496832893,0.025,0,0.0185943021639816,2.72757273133027e-35,8.34878121848278,0.15,0,9.19028356094419e-31,5.51857961773065e-07,5.45514546266051e-35
"FLNA",6.07915000242663e-23,-2.49977490980557,0.14,0.518,2.04830880181763e-18,3.68793634423686e-35,-2.09189112572784,0.335,0.747,1.24261327182717e-30,6.07915000242663e-23,7.37587268847374e-35
"AC022182.1",0.00172198040001746,4.40954590898294,0.015,0.001,1,4.44081291468319e-35,4.42982113147879,0.21,0.012,1.49628750347335e-30,0.00172198040001746,8.88162582936636e-35
"ARRB2",2.44972339179559e-13,-1.3838059833897,0.195,0.494,8.25409799631606e-09,4.9644286248245e-35,-2.73463654920196,0.195,0.648,1.67271458084837e-30,2.44972339179559e-13,9.92885724964898e-35
"CD7",2.15955283618815e-32,-4.21861715720546,0.08,0.547,7.27639732625235e-28,6.78720156155569e-35,-5.45949850458033,0.04,0.531,2.28687969415057e-30,2.15955283618815e-32,1.35744031231115e-34
"MYO1F",4.59203849213758e-22,-1.89162759845074,0.285,0.634,1.54724144954084e-17,8.29262954155217e-35,-3.5365394406636,0.105,0.585,2.79411859773059e-30,4.59203849213758e-22,1.65852590831043e-34
"ID3",2.14128460905385e-08,1.93747025858676,0.17,0.058,0.000721484436174605,8.90460986465516e-35,2.5152378663034,0.395,0.077,3.00031924779691e-30,2.14128460905385e-08,1.78092197293104e-34
"MT2A",3.64717244065251e-18,-2.95862179414303,0.07,0.391,1.22887828215346e-13,1.18163159142085e-34,-4.59603120732348,0.075,0.552,3.98138948413342e-30,3.64717244065251e-18,2.36326318284172e-34
"RP11-111A22.1",1.18863103570479e-34,6.66718733201056,0.165,0.003,4.0049734117037e-30,9.75507021320452e-05,3.79670989292452,0.025,0.002,1,9.75507021320452e-05,2.37726207140956e-34
"CFL1",1.50546674526731e-25,-0.782285951780105,0.955,0.981,5.07251965150368e-21,1.25126907591687e-34,-0.914079426850821,0.95,0.984,4.21602602439429e-30,1.50546674526731e-25,2.50253815183373e-34
"SLC9A7",3.04823749765007e-13,3.830647125294,0.1,0.011,1.02707314245821e-08,1.81013301339006e-34,4.33574934389689,0.225,0.017,6.09906217531645e-30,3.04823749765007e-13,3.62026602678014e-34
"CD3E",9.35739529357185e-25,-2.87289092369144,0.13,0.522,3.1528807702161e-20,2.06144121787621e-34,-4.37060601294002,0.055,0.537,6.94582003951209e-30,9.35739529357185e-25,4.12288243575244e-34
"MICAL3",1.07368272300073e-09,2.61329378115595,0.115,0.024,3.61766656687866e-05,2.67858191085972e-34,3.66746583540618,0.25,0.024,9.02521389045073e-30,1.07368272300073e-09,5.35716382171946e-34
"NEAT1",2.7618705780767e-34,-2.35411106344057,0.48,0.799,9.30584672577162e-30,2.22237136227251e-33,-2.90497224005107,0.415,0.755,7.48805806804101e-29,2.22237136227251e-33,5.5237411561534e-34
"HS3ST1",3.19640904705513e-11,5.19232716130655,0.06,0.003,1.07699806431475e-06,3.82582041556611e-34,8.64088692107068,0.145,0,1.28907193082085e-29,3.19640904705513e-11,7.65164083113219e-34
"KLHL14",5.51857961773065e-07,5.89836111437861,0.025,0,0.0185943021639816,7.3836001026367e-34,7.43424442445121,0.15,0.001,2.48783021858241e-29,5.51857961773065e-07,1.47672002052734e-33
"AKAP2",0.000139333219616296,4.98124294588366,0.02,0.001,1,9.6223372063155e-34,3.51220430948094,0.255,0.026,3.24215029829595e-29,0.000139333219616296,1.9244674412631e-33
"TPI1",8.68786584689307e-19,-1.27485726436745,0.44,0.717,2.92728951845215e-14,1.25240928135423e-33,-1.52110688679635,0.51,0.841,4.21986783259495e-29,8.68786584689307e-19,2.50481856270847e-33
"SMIM14",2.24289840779252e-22,2.05483886137549,0.475,0.194,7.55722189521613e-18,1.43011576438287e-33,2.35721929793789,0.53,0.178,4.81863205651163e-29,2.24289840779252e-22,2.86023152876573e-33
"RPL11",1.59827423126155e-33,0.46573525536733,1,1,5.38522519481268e-29,1.01627771319314e-17,0.35234649816663,1,1,3.42424612683298e-13,1.01627771319314e-17,3.19654846252309e-33
"CXCR4",1.78253875053752e-28,1.36297565400422,0.895,0.621,6.00608606606113e-24,1.77550662387783e-33,1.91541498123834,0.72,0.328,5.98239201849398e-29,1.78253875053752e-28,3.55101324775566e-33
"ADK",7.28134986990039e-10,1.61672820902557,0.355,0.191,2.45337802516424e-05,3.71564827477475e-33,2.45022687452082,0.54,0.187,1.2519505297026e-28,7.28134986990039e-10,7.43129654954948e-33
"RPL35",4.73540543330716e-33,0.518066442640166,0.995,0.997,1.59554750669851e-28,2.60511936110338e-07,0.232252633090482,1,0.988,0.00877768917530172,2.60511936110338e-07,9.47081086661435e-33
"RPL12",6.31656900816754e-33,0.509843798861469,1,1,2.12830476161197e-28,3.43898347469081e-28,0.475559319570295,1,1,1.15873109196232e-23,3.43898347469081e-28,1.26331380163351e-32
"CCDC50",0.000270612638211538,1.82512230042599,0.15,0.077,1,7.35470529878213e-33,3.19713712542049,0.3,0.044,2.47809440337165e-28,0.000270612638211538,1.47094105975644e-32
"UGT8",3.02828261740433e-09,6.78045734760046,0.035,0,0.000102034954510822,1.10054660001351e-32,6.88639998010456,0.145,0.001,3.70818171408553e-28,3.02828261740433e-09,2.20109320002702e-32
"RPS17",1.82318104968635e-32,0.545601247348255,1,0.998,6.1430262288132e-28,0.139276488285714,-0.143215642503833,0.815,0.862,1,0.139276488285714,3.64636209937271e-32
"MACROD2",1.04291865688465e-15,6.66103755695479,0.07,0.001,3.51401012250713e-11,2.3107786724773e-32,5.66513451809679,0.15,0.002,7.78593765904503e-28,1.04291865688465e-15,4.62155734495458e-32
"IGHA1",8.93219888010472e-10,5.37253488938665,0.075,0.009,3.00961509066249e-05,2.73604374829616e-32,6.20830163328295,0.175,0.007,9.21882580550909e-28,8.93219888010472e-10,5.47208749659233e-32
"TSPO",1.61891826220858e-27,-2.04984685886732,0.35,0.703,5.45478319268558e-23,3.52792435597905e-32,-2.57836213230637,0.32,0.717,1.18869883250358e-27,1.61891826220858e-27,7.05584871195807e-32
"LGALS1",2.2740666192362e-31,-3.32100423344801,0.225,0.634,7.66224006685445e-27,4.46811923196013e-32,-3.31855614636318,0.155,0.595,1.50548809401665e-27,2.2740666192362e-31,8.93623846392029e-32
"IL32",3.31660872037758e-24,-3.21844831171812,0.24,0.589,1.11749814224402e-19,5.11120331019177e-32,-4.68690682232253,0.065,0.519,1.72216884333601e-27,3.31660872037758e-24,1.02224066203836e-31
"ITM2C",2.62759227875274e-11,2.0534870655181,0.225,0.076,8.85340942402948e-07,6.97458621192678e-32,2.93729639321439,0.38,0.084,2.35001707824661e-27,2.62759227875274e-11,1.39491724238537e-31
"CTSC",2.27903117082912e-27,-3.62137666934204,0.07,0.487,7.67896762699163e-23,1.11391442067173e-31,-3.08856593567272,0.13,0.585,3.75322324901134e-27,2.27903117082912e-27,2.22782884134347e-31
"RARRES3",2.50775125624467e-17,-1.73298468078638,0.255,0.585,8.44961708279081e-13,1.4152253117477e-31,-2.95404852554993,0.18,0.623,4.76846016540269e-27,2.50775125624467e-17,2.83045062349538e-31
"BIRC3",2.20995951725708e-31,2.30568389191713,0.53,0.19,7.44623759744602e-27,2.60365357067527e-25,2.16000046231752,0.485,0.178,8.77275034103324e-21,2.60365357067527e-25,4.41991903451418e-31
"KHDRBS2",4.40782180478111e-10,4.44310578304933,0.045,0.001,1.48517147890295e-05,2.46143106881012e-31,5.02738621122398,0.175,0.008,8.29354584324881e-27,4.40782180478111e-10,4.92286213762026e-31
"RPS20",2.83418890656044e-31,0.553099087064837,1,0.999,9.54951610176475e-27,5.84189048716669e-05,0.310765547062284,0.875,0.807,1,5.84189048716669e-05,5.66837781312088e-31
"CD247",8.93069776842192e-23,-4.01589238029682,0.065,0.428,3.00910930609208e-18,2.00309171789605e-30,-5.84628126959329,0.03,0.473,6.74921723427895e-26,8.93069776842192e-23,4.00618343579209e-30
"RPLP2",2.01311933662568e-30,0.457242252864271,1,1,6.78300429282658e-26,9.02324965053923e-07,0.159490322725257,1,0.998,0.0304029373725269,9.02324965053923e-07,4.02623867325138e-30
"CEBPD",2.63716701804887e-19,-4.58164625731396,0.02,0.338,8.88567055061385e-15,3.40745316790799e-30,-7.29713958524929,0.01,0.451,1.14810727039492e-25,2.63716701804887e-19,6.814906335816e-30
"RPL23A",3.50727050799537e-30,0.525012066138797,1,0.999,1.18173972496396e-25,3.23873716402226e-14,0.353366330127932,1,0.993,1.09126010004566e-09,3.23873716402226e-14,7.01454101599076e-30
"OSBPL10",5.40590343432023e-17,3.49483257984806,0.145,0.019,1.82146510315986e-12,4.36044339391718e-30,3.50271744745072,0.23,0.024,1.46920779714645e-25,5.40590343432023e-17,8.72088678783439e-30
"SNX3",6.8315012222473e-18,0.846703391856152,0.835,0.673,2.301806021824e-13,5.08708348852828e-30,1.27707337567242,0.87,0.588,1.71404191062472e-25,6.8315012222473e-18,1.01741669770566e-29
"AIF1",2.06496485695555e-24,-4.21641861429175,0.18,0.531,6.95769258902604e-20,7.98606243184045e-30,-6.76978943871512,0.045,0.477,2.69082387578432e-25,2.06496485695555e-24,1.59721248636809e-29
"ARPC1B",1.99468053547046e-16,-0.927857121973537,0.685,0.843,6.72087659621417e-12,1.3187398982053e-29,-1.22816589820075,0.785,0.92,4.44336221301294e-25,1.99468053547046e-16,2.63747979641061e-29
"CST3",6.38039036218438e-20,-3.66723876475602,0.365,0.614,2.1498087286344e-15,1.37048552382603e-29,-9.91985998689471,0.01,0.444,4.61771392397941e-25,6.38039036218438e-20,2.74097104765204e-29
"SNX29",9.49041590487791e-11,2.33833837381958,0.215,0.075,3.19770073498956e-06,1.47457483253708e-29,2.13900284415602,0.515,0.178,4.96843244075045e-25,9.49041590487791e-11,2.94914966507419e-29
"PHACTR1",3.15441586786024e-08,1.79315436250278,0.255,0.12,0.00106284888251683,1.90216477090798e-29,2.93951044528359,0.365,0.085,6.40915397909734e-25,3.15441586786024e-08,3.80432954181597e-29
"RPL7A",2.4860406137844e-29,0.511191394525921,1,0.993,8.37646524408517e-25,1.51937151670236e-13,0.280957679228895,0.995,0.997,5.11937038837692e-09,1.51937151670236e-13,4.97208122756884e-29
"MYL12A",2.88138369790855e-29,-1.07882141155162,0.85,0.959,9.70853423173306e-25,3.52788616087982e-15,-0.761383761694536,0.935,0.941,1.18868596304685e-10,3.52788616087982e-15,5.76276739581714e-29
"CD69",1.6700805115506e-07,0.75545982461101,0.75,0.611,0.0056271692756186,2.98858997332978e-29,1.48224092338305,0.885,0.562,1.00697550561374e-24,1.6700805115506e-07,5.97717994665955e-29
"RPL10A",3.90894509439113e-29,0.512304496050621,1,1,1.31707996010415e-24,7.71593307146217e-17,0.409507239263418,1,0.979,2.59980648909846e-12,7.71593307146217e-17,7.81789018878225e-29
"TMEM243",0.000108422263178925,0.694483533692828,0.42,0.31,1,4.32807926763816e-29,1.69689495821188,0.65,0.295,1.458303028438e-24,0.000108422263178925,8.65615853527631e-29
"RPL15",4.44002422529075e-29,0.430845546433567,1,1,1.49602176246947e-24,4.72357428654465e-23,0.426253795194357,1,0.997,1.59156112010835e-18,4.72357428654465e-23,8.88004845058146e-29
"SERF2",1.26908597911038e-24,-0.72375758994187,0.945,0.984,4.2760582980145e-20,1.00850376210415e-28,-0.82629048677358,0.96,0.991,3.39805257603371e-24,1.26908597911038e-24,2.0170075242083e-28
"DERL3",1.41454664654897e-13,4.41200828492356,0.08,0.005,4.76617347088209e-09,1.04604146610737e-28,4.76120818851017,0.15,0.005,3.52453211590216e-24,1.41454664654897e-13,2.09208293221473e-28
"RPLP0",1.60975543004203e-28,0.665808123604886,1,0.966,5.42390994598363e-24,2.80606429418879e-09,0.280351657716576,0.995,0.994,9.45475303283972e-05,2.80606429418879e-09,3.21951086008407e-28
"REL",1.98616320657608e-10,1.39761922966025,0.455,0.285,6.69217830823743e-06,1.85212812996864e-28,1.40121197319816,0.81,0.537,6.24056052111632e-24,1.98616320657608e-10,3.70425625993726e-28
"IGHV3-23",0.000695895517697667,2.81225692445895,0.03,0.005,1,1.88774855503191e-28,7.19620458292891,0.17,0.01,6.36057998132452e-24,0.000695895517697667,3.77549711006382e-28
